0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,label
-229.20981,89.1836,-21.348175,19.90104,-13.88666,-20.313505,-10.036935,-16.522814,-2.68655,-10.617184,-7.7334647,4.700049,-11.163313,2.3655841,-8.49442,-6.5241623,-0.5250693,-0.9438532,-3.6349988,-0.99410564,-0.56485564,1.8065622,4.404227,4.4755597,2.8981435,0.99397963,-1.4704932,0.5475085,-1.781725,0.64568985,0
-118.55007,96.00941,-1.5846822,43.760365,2.334617,-7.003745,-4.9473076,-7.5050187,-6.217533,-3.100727,-8.201213,-4.682559,-8.031759,5.6153736,-3.3193734,-4.7054586,-2.8024373,-3.8223407,-7.522105,0.17024922,-6.1042843,-3.7463708,-4.5547166,-2.3692265,-3.0566943,-1.1041939,-4.5896697,-2.4834921,-1.9098655,-0.71013445,0
-178.69684,99.15646,10.013369,13.105352,3.3354423,-4.879696,-19.060757,-9.623577,-12.06824,-4.1635447,-0.7249008,-3.8225646,-7.4783096,2.7882986,-1.9387761,-1.7714059,-3.2144952,-2.8904035,-10.24081,-0.99738926,-2.505547,-5.4513903,-5.7734284,-2.147268,-4.7653875,-1.821737,-1.4729948,-2.560003,-2.693012,-2.2289383,0
-193.26915,152.58025,12.594563,40.214485,9.409162,6.315154,-6.5036383,-12.496979,-7.4318576,1.0929223,-1.0847336,-1.7476033,-5.7894177,2.6533391,3.3813357,-2.003636,-1.6601567,-1.6438389,-3.86792,-2.843453,3.3536656,-5.496845,-2.5745225,2.8333507,-8.72975,-0.7320105,2.3171396,-1.0650873,1.3930581,-0.40027285,0
-93.596596,76.4406,-9.374184,34.674213,-14.867301,-0.5897122,-26.171167,-5.2879257,-7.808481,-5.7984753,-5.558152,3.9904673,-14.196011,9.764039,-9.0398655,-7.9078646,-0.37144488,-9.383836,-4.118063,-5.1054087,-5.5296464,-4.911852,-5.7208314,-3.2446065,-4.332199,-4.5095205,-1.9560813,-3.096106,-3.9980087,-2.8082833,0
-95.420746,59.392307,4.70146,4.6755137,-15.002573,-17.942074,-30.951876,-19.023115,-18.312254,-2.7981462,-12.753783,3.086556,-19.773336,-6.8727355,-11.434533,-13.2246275,-15.496507,-12.39112,-24.705004,-3.431154,-8.746751,-10.893501,-9.327249,-3.068317,2.4027693,7.0474105,6.5957975,8.333269,6.1639686,3.8707175,0
-110.45208,97.437386,-1.458871,31.97491,-0.3864372,2.8964577,-8.760805,5.3550587,-10.203745,-0.36387888,3.256413,9.188171,2.438202,12.736279,-1.0471268,-0.44590685,-3.343054,3.2123358,-6.50967,4.0612974,-0.47248325,-0.67393863,-1.6415024,2.153066,-1.3385354,-0.23912789,-2.3084626,-3.0124705,-0.39258087,-2.5420318,0
-155.92769,84.43555,6.3394227,18.245403,-15.48031,-0.51147026,-14.851973,-18.831263,-7.0795474,-8.57833,-7.4851193,-0.6449141,-11.284807,0.5333894,-9.783245,-4.741571,-5.4141912,-5.02609,-9.381392,-1.2825103,-7.5858808,-4.155236,-5.124951,-5.009804,-5.967639,-4.068297,-5.290472,-3.257952,-3.714491,-2.270287,0
-162.88591,102.66296,4.563016,24.553488,-18.33659,11.805663,-12.828092,-2.7345853,-9.544929,2.0972157,-6.715177,-1.4227754,-1.1925056,-5.581261,-5.7500696,-7.27738,-3.6312382,-5.1668506,-7.697235,-5.4342775,-6.3321347,-4.6931276,-7.215366,-1.8876158,-8.98206,-1.8395722,-6.180159,-4.0376425,-0.91022897,-5.366874,0
-296.82907,125.939705,15.045257,12.328453,8.953637,-1.9427152,2.2667665,-2.293316,-2.2840965,2.92703,-3.504941,-1.4075829,-0.94230115,6.2061853,-2.8574426,-1.0057523,-2.284383,-0.38727182,-4.806665,-1.7756279,-3.0754266,-5.3428216,-5.264631,-3.2978578,-4.8842816,-2.9226162,-4.295503,-1.9365449,-3.3322518,-2.739929,0
-190.41853,142.50635,-10.732222,36.3493,-6.8757305,-10.971987,-6.173982,-18.233492,-0.1155568,-4.3840866,4.342263,0.23243618,-2.4515152,2.369233,-9.494391,1.0477668,-4.565808,-3.9252794,-6.7178717,-2.5215805,-3.1449757,-4.0196934,-1.6100394,-1.6812049,-6.218506,3.0697002,-5.5280595,-1.2952167,-0.2111308,-2.6530583,0
-111.28078,107.798294,-1.7136359,19.347626,-8.230817,10.519819,4.489556,0.14769693,-5.5777187,-3.2694263,-3.288852,1.509323,-5.9523053,-1.6748112,-0.609922,2.7585125,-0.54494274,1.882074,-1.7438754,1.101217,-2.4899957,2.1816354,-0.8741183,-2.017216,-4.329894,-2.2418642,-7.6048903,-1.8631049,-1.7646618,-0.077609606,0
-123.61203,93.997734,-1.691788,31.370117,-16.578426,-16.961596,-12.911458,-17.697044,-16.5336,-15.563436,-12.109576,-1.5600337,-14.32908,-4.888057,-7.833752,-7.039002,-4.9053445,-7.077774,-8.014253,-4.29519,-7.1004424,-7.237323,-5.9236083,-4.7127266,-6.033788,-3.3015857,-5.0981884,-4.5829144,-4.221487,-2.6481314,0
-194.59723,116.15914,-13.86091,22.00658,-8.517859,-1.4526973,-1.8501929,-6.281342,-11.956174,-1.3640605,-6.202233,-3.8931868,-9.376378,2.2525868,-4.970237,-2.4699361,-0.8891673,-2.9871974,-8.580721,-5.1372476,-10.043364,-6.776743,-5.4348383,-1.7641382,-4.8107724,-1.4842578,-2.4640827,-3.0413182,-3.719998,-1.893437,0
-154.07036,91.628784,-8.012113,-0.5662467,-13.864991,-10.395545,-23.630573,-5.945023,-19.963764,-2.392407,-6.2720327,5.039082,-15.8134165,1.3634412,-10.063878,-10.861884,-3.0429626,-6.5673923,-8.028112,-6.6736574,-7.1491494,-5.317206,-6.750334,-4.766945,-4.0167856,-7.5262356,-3.7809885,-6.272997,-2.979984,-5.3622046,0
-103.499084,81.72702,6.537824,-10.366327,-9.922157,-17.95228,-16.433895,-10.690565,-11.636524,-5.0408483,-3.8678758,-8.892424,-7.892455,1.629191,-7.865249,-2.504415,-4.5610504,-4.144746,-6.386759,-2.3495145,-7.373227,-4.1231103,-3.8237867,-6.5536757,-2.7843773,-4.405952,-2.7776525,-2.81552,-1.2692667,-3.1712754,0
-120.94421,95.989716,1.9161961,8.986868,13.224157,-1.2773353,-19.642754,-7.4654517,-1.2226894,-0.15813874,5.5140085,-0.9353412,-1.6964746,4.5966344,-3.2190638,5.085446,7.2986145,-3.4314787,-0.8829513,4.290902,-1.9605954,0.87381357,0.18237439,1.3175566,-4.5947857,1.3029528,0.670476,-0.7705776,1.2161452,0.6688932,0
-199.44902,156.4159,-9.713599,31.003716,15.508898,-14.499099,-16.001064,-12.371722,-16.105623,-4.104208,-9.251881,-3.1312056,-6.324949,-3.1938386,2.7463436,-9.317313,-1.0797144,1.2324735,-8.262193,-1.5372969,-0.012232935,-7.8414836,-2.1208775,-2.9907603,-5.711134,-3.2019668,-4.513631,-2.2574098,-3.4565775,-4.522564,0
-71.52132,77.90379,11.815729,28.613369,-2.6241813,5.541392,-10.092927,-3.9774477,-7.760284,-5.9611964,-0.91223943,-0.895148,-6.891345,1.239792,-3.2710135,-6.3744454,-5.147469,-3.6429086,-8.6828575,-4.2410717,-4.562059,-5.8221025,-5.1907372,-4.206216,-4.1671305,-4.935396,-4.3458176,-3.2943726,-4.994972,-4.721691,0
-129.23856,120.643906,-15.299962,27.559265,-15.390194,-5.61159,-17.568754,-9.863508,-0.003902582,-11.837136,2.4876738,-1.9370385,-11.721249,3.1366305,-7.41585,-7.3567524,3.081457,-2.8650095,-2.017558,-2.4400105,-2.7015414,-0.67841566,-2.4552252,-2.5634885,2.0325315,-0.35579494,1.523602,-3.351401,-2.0844028,-2.2208939,0
-191.09834,138.90785,-3.4849827,6.0157866,10.032289,-16.471199,-13.012863,-10.246223,-10.829743,-1.606609,-11.067435,-5.068062,-13.393361,1.5811561,-10.087573,-7.723011,-5.187567,-8.4787855,-6.9897118,-0.8515349,-8.392526,-0.55190694,-3.1025877,-4.4729304,-3.7491379,-2.9197397,-4.7863607,-3.5555174,-5.526134,-2.359554,0
-208.35728,121.76887,1.8943064,15.943443,-9.473621,4.8724,-18.826435,-3.9991188,-16.166819,-10.072863,-2.042412,-6.906684,-7.9870596,-3.7969162,-6.7867546,-1.8454094,-5.0531735,-5.757043,-3.1779757,-4.4084115,-4.1782713,-5.296104,-8.598235,-3.4180143,-7.816063,-4.871345,-5.0769796,-4.6353893,-3.448137,-2.475343,0
-66.39075,91.02193,4.517192,-4.609664,-7.783625,-13.810251,-6.2042637,-12.362189,-9.183813,11.708224,-1.2875924,2.4883015,-8.570279,2.4845474,-6.404863,-6.0762005,-1.5205314,-6.3932395,-11.781877,0.9156934,-8.546244,-1.6477815,-6.807073,-5.53716,-6.147225,-3.3961356,-6.51205,-2.2903712,-7.5601907,-6.518736,0
-68.20577,100.45253,-11.611147,37.29896,-13.331124,-11.434586,-7.1073203,-7.956693,1.5525156,0.26927042,-3.979661,1.2813884,-5.937292,-0.8119709,-9.379458,-7.2779427,-4.2873864,-5.8876257,-8.109084,-1.8663849,-9.654621,-3.2054615,-7.608182,-6.293362,-6.256464,-6.267204,-8.791304,-7.500879,-6.025547,-1.2026061,0
-149.15633,109.79511,5.840472,22.857056,-0.8960466,6.5729675,-20.61779,-5.3443804,1.1465793,-6.412169,-9.347269,0.31583685,-6.1192694,-2.7794693,-0.19683765,1.0972499,-0.51159763,-3.7640755,-3.7301097,-0.7978058,-7.121769,2.2106347,-7.933839,-4.487388,-1.0324506,0.49027458,-2.0654538,2.883417,-3.6900542,-0.94127744,0
-99.67711,59.949368,-35.22511,7.562102,-18.116245,-8.530416,-6.081548,-10.670704,-2.666457,-7.9832063,-8.6737995,3.7806304,-0.7883276,1.5623449,-2.9997902,-0.7706956,-5.081968,0.34246656,-4.0668244,-1.5437557,-1.1173191,-1.5942155,-3.656372,1.8513632,-0.7243152,-0.473254,-0.7529355,-0.7598382,-1.5968989,0.60338795,0
-183.51064,101.23147,8.804707,6.7509494,10.631876,-10.711881,-16.669231,10.419285,-9.249571,-10.339203,-24.862137,-6.6991777,-11.819194,-6.5935493,-5.5875354,-10.155834,0.07603475,-4.0797,-0.49459907,0.82138675,-9.20039,-5.0396667,2.1817524,-2.6863773,-1.8858248,5.630167,-10.526708,-0.7460054,-0.9578364,-4.8668137,0
-237.49635,96.98439,17.885046,-1.047629,-6.5771575,3.0023415,-10.978693,-11.626001,-7.863064,0.2929251,-4.7000847,-3.165335,-8.912227,0.5345375,-5.229527,-7.0126204,-1.9427468,-6.174827,-4.6852098,-1.1250954,-4.6266074,-2.483686,-3.577255,0.09740478,-7.6076055,-0.18131573,-5.6907654,-4.126865,-5.3217335,-4.0774837,0
-273.02213,129.39182,6.0067115,2.5637722,10.698543,-13.462649,-3.8529618,-7.576237,-4.8458996,-4.4432907,-2.9311142,-0.866031,-14.906348,3.011808,-8.719573,-8.610827,-3.0039358,-3.5549064,-6.241933,-1.955632,-4.469271,-3.923564,-5.191679,-3.311709,-4.402266,-4.855052,-4.772347,-2.7461627,-5.515513,-2.2968404,0
-177.25099,118.200905,7.0087976,37.651188,-18.204601,9.056539,-1.9191957,-17.888748,-12.531622,1.1782576,0.50780463,-3.2450058,-4.8125277,-1.7933636,-2.220617,-2.3173933,-3.2613544,3.0416522,-5.3121896,3.7155519,0.49469867,-3.4183471,0.06704236,-0.26580766,-4.431869,-0.22623546,-1.4976456,-4.164235,-2.7657957,-1.1992949,0
-113.975266,114.548935,12.582767,41.72374,-5.7599344,-6.108931,-12.010834,-8.981983,-6.704809,-4.0100536,-2.3554428,3.099106,-15.20769,3.5228765,-9.270097,-2.3313544,-1.7549244,-3.5847874,-8.317518,2.4583807,-6.5485635,-0.25547212,-4.013737,-2.8401284,-3.0863926,-1.4119457,-2.2453594,-1.7076883,-3.3512533,-1.1468582,0
-162.6415,97.412384,40.2895,50.91149,4.6740503,3.6281588,-17.685118,-3.712101,0.2667343,-7.9891157,0.59485054,0.74380904,-6.818367,7.7766414,-3.7209096,-1.4285854,0.9739457,-1.2323682,-3.950603,-4.7495666,-2.2051857,-3.139793,-4.9492188,-1.6752906,-3.5159855,0.66614443,0.055711627,0.8655582,-0.60181475,-1.0521028,0
-190.53015,120.579445,-32.198715,19.564234,-15.139933,-16.158016,-17.565943,-30.149584,-15.424849,-11.037663,-2.4266875,4.2872834,-9.935781,2.8433826,-7.0831513,-13.04486,-3.5986884,-3.2350206,-10.731539,1.6019983,-7.864075,-8.329453,-7.1667314,-3.8886828,-5.972176,-1.5695105,-6.093046,-3.701482,-2.3965282,0.2591295,0
-125.0,117.22546,-11.221974,16.95565,-8.274963,-4.17194,-11.00381,1.8101029,2.1469746,6.8512588,-1.4922404,2.2866585,-4.2639318,0.9965649,-6.604628,-2.9822412,-2.0078733,-3.4459229,-9.153999,1.3928028,-3.2369678,-5.416611,0.86786824,2.5995967,-3.8395343,0.89054,-2.6218283,-0.5356451,-3.4635468,-0.097540215,0
-151.80737,116.730446,-4.617373,30.712208,4.1932526,13.870086,-9.349927,-1.1155844,-10.7451315,-6.0676622,-1.7642804,-8.931294,-5.7453456,6.9291897,-9.999238,-0.7449463,-1.4818902,-5.2380457,-3.0779407,-4.6027446,-8.367973,-2.772938,-6.6167917,-3.039064,-10.996721,-3.12622,-5.4114623,-7.742787,-5.52424,-0.8795991,0
-153.36488,74.70538,-31.88328,10.326241,-18.657864,-36.763947,-23.895588,-24.843756,-22.58518,-11.400505,-16.101933,-3.6172898,-13.161571,-1.3747762,-6.9346185,-10.168148,-5.4041786,-8.558049,-9.440491,-3.4713585,-8.206235,-5.5421786,-7.801967,-3.5652857,-5.6514034,-3.716841,-1.3673546,-2.5090444,1.9354194,-1.4193202,0
-130.7611,121.26537,-12.473923,53.550877,-18.828865,5.53708,-21.17957,-0.79180455,-25.199697,15.822855,-20.668303,8.747472,-12.808075,5.810468,-8.631515,-6.179742,-1.5952387,-6.919864,-6.0976863,1.2552092,-4.4893265,-4.5206614,0.2765593,-7.375028,0.5954274,-5.3755255,0.41082883,-5.646063,0.058880344,-9.153965,0
-174.12038,151.26428,10.418318,35.61366,0.027622705,-4.650171,-5.8329196,-4.8624673,5.5413647,-4.8827934,5.0121336,-5.4255857,-7.301599,12.280585,-0.23115596,-1.5204204,1.6090117,-0.24149463,-4.092675,2.326838,-2.2209556,-1.3025757,-2.3071163,1.1179438,-3.1935554,-2.3370235,0.57194275,-3.0305054,-1.7036382,1.4244313,0
-151.60265,94.06209,33.10162,37.034695,25.1335,0.036059465,-4.31002,1.6088194,-7.166576,2.2685888,0.7885046,-1.5109655,0.17593771,3.5991383,-2.0443375,0.8917868,-3.9125948,10.738184,-6.3914766,1.1313839,-0.7507456,-5.5102696,-1.5853184,-1.3168405,0.86889446,-4.059645,-3.0636742,-1.6932924,-2.325366,-0.25070134,0
-133.56169,106.25874,-22.486666,38.41427,-3.94004,-18.00986,-28.807817,-5.5112886,-11.865867,-7.9790635,-6.4735584,12.763322,-15.929729,9.616754,-3.6717646,-6.3408575,2.2321708,-4.3981442,-1.088254,-1.5431986,-5.721864,1.0504794,-2.6721504,-0.42477524,0.07045175,0.17611033,-2.5542562,1.4249858,-2.442356,1.6105835,0
-238.38818,113.90975,11.519433,20.421179,4.286781,1.868638,-15.050824,-13.753067,-10.629341,2.7173684,-10.351457,-6.4071355,-6.7037454,-5.797817,-5.60189,-10.1514225,-4.7864437,-1.1576025,-10.700507,-6.402493,-5.795298,-7.8371406,-6.9118342,-4.486118,-5.546284,-8.786094,-5.6433573,-4.3674583,-7.9769683,-4.9157686,0
